"Plot Title: EASY04927_CO_Flow_Temp"
"#","Date Time, GMT-05:00","Volt, V (LGR S/N: 10883702, SEN S/N: 10883702, LBL: EZF CO wkg)","Volt, V (LGR S/N: 10883702, SEN S/N: 10883702, LBL: EZF CO aux)","Volt, V (LGR S/N: 10883702, SEN S/N: 10883702, LBL: Flow)","Volt, V (LGR S/N: 10883702, SEN S/N: 10883702, LBL: CO HIgh)","Host Connected (LGR S/N: 10883702)","Stopped (LGR S/N: 10883702)","End Of File (LGR S/N: 10883702)"
20797,11/14/24 06:46:36 PM,1.06638,0.04871,1.99329,1.06899,,,
20798,11/14/24 06:46:37 PM,1.06756,0.04906,1.85447,1.07045,,,
20799,11/14/24 06:46:38 PM,1.07023,0.04829,1.91222,1.06862,,,
20800,11/14/24 06:46:39 PM,1.06851,0.04803,2.02155,1.07192,,,
20801,11/14/24 06:46:40 PM,1.06893,0.04776,1.90360,1.06899,,,
20802,11/14/24 06:46:41 PM,1.07134,0.04772,2.06245,1.07008,,,
20803,11/14/24 06:46:42 PM,1.07176,0.04898,1.92386,1.06935,,,
20804,11/14/24 06:46:43 PM,1.06901,0.04814,1.82742,1.07008,,,
20805,11/14/24 06:46:44 PM,1.06725,0.04749,1.96147,1.06899,,,
20806,11/14/24 06:46:45 PM,1.06668,0.04696,1.86904,1.06899,,,
20807,11/14/24 06:46:46 PM,1.06943,0.04635,1.96124,1.07082,,,
20808,11/14/24 06:46:47 PM,1.06737,0.04643,1.91226,1.07008,,,
20809,11/14/24 06:46:48 PM,1.06794,0.04719,1.92397,1.07155,,,
20810,11/14/24 06:46:49 PM,1.06771,0.04650,2.03826,1.06825,,,
20811,11/14/24 06:46:50 PM,1.06962,0.04650,1.85019,1.06899,,,
20812,11/14/24 06:46:51 PM,1.06641,0.04788,2.02918,1.06423,,,
20813,11/14/24 06:46:52 PM,1.06725,0.04627,1.81430,1.06972,,,
20814,11/14/24 06:46:53 PM,1.06668,0.04761,2.06546,1.06569,,,
20815,11/14/24 06:46:54 PM,1.06680,0.04696,1.81655,1.06642,,,
20816,11/14/24 06:46:55 PM,1.06661,0.04604,2.02983,1.07008,,,
20817,11/14/24 06:46:56 PM,1.06497,0.04696,1.47181,1.07045,,,
20818,11/14/24 06:46:57 PM,1.06508,0.04585,2.04402,1.06935,,,
20819,11/14/24 06:46:58 PM,1.06806,0.04719,1.51785,1.06972,,,
20820,11/14/24 06:46:59 PM,1.06657,0.04765,2.05043,1.06825,,,
20821,11/14/24 06:47:00 PM,1.06336,0.04692,1.52655,1.06825,,,
20822,11/14/24 06:47:01 PM,1.06733,0.04639,1.98093,1.06862,,,
20823,11/14/24 06:47:02 PM,1.06779,0.04761,2.03170,1.06899,,,
20824,11/14/24 06:47:03 PM,1.06806,0.04849,1.75196,1.06862,,,
20825,11/14/24 06:47:04 PM,1.06607,0.04784,2.05291,1.06899,,,
20826,11/14/24 06:47:05 PM,1.06645,0.04738,1.41920,1.06862,,,
20827,11/14/24 06:47:06 PM,1.06565,0.04860,2.01259,1.06569,,,
20828,11/14/24 06:47:07 PM,1.06203,0.04673,1.84344,1.06386,,,
20829,11/14/24 06:47:08 PM,1.05898,0.04715,1.87209,1.06606,,,
20830,11/14/24 06:47:09 PM,1.06222,0.04601,2.06420,1.06532,,,
20831,11/14/24 06:47:10 PM,1.06153,0.04471,1.41924,1.06496,,,
20832,11/14/24 06:47:11 PM,1.06096,0.04627,2.05787,1.05983,,,
20833,11/14/24 06:47:12 PM,1.05882,0.04593,1.45235,1.06056,,,
20834,11/14/24 06:47:13 PM,1.06317,0.04612,2.02140,1.05946,,,
20835,11/14/24 06:47:14 PM,1.06180,0.04635,1.82307,1.05983,,,
20836,11/14/24 06:47:15 PM,1.06180,0.04608,1.94991,1.05873,,,
20837,11/14/24 06:47:16 PM,1.05684,0.04631,2.04517,1.06056,,,
20838,11/14/24 06:47:17 PM,1.06107,0.04562,1.84180,1.05727,,,
20839,11/14/24 06:47:18 PM,1.05520,0.04456,2.03613,1.05873,,,
20840,11/14/24 06:47:19 PM,1.05547,0.04578,1.89601,1.05837,,,
20841,11/14/24 06:47:20 PM,1.05806,0.04711,2.06706,1.05617,,,
20842,11/14/24 06:47:21 PM,1.05703,0.04616,1.45327,1.05873,,,
20843,11/14/24 06:47:22 PM,1.05436,0.04608,2.02556,1.05653,,,
20844,11/14/24 06:47:23 PM,1.05436,0.04616,1.45624,1.05580,,,
20845,11/14/24 06:47:24 PM,1.05291,0.04505,2.03075,1.05544,,,
20846,11/14/24 06:47:25 PM,1.05318,0.04391,1.47868,1.05397,,,
20847,11/14/24 06:47:26 PM,1.05268,0.04391,2.05028,1.05360,,,
20848,11/14/24 06:47:27 PM,1.04990,0.04627,1.47417,1.05580,,,
20849,11/14/24 06:47:28 PM,1.05028,0.04532,2.05600,1.05177,,,
20850,11/14/24 06:47:29 PM,1.05165,0.04501,1.42744,1.04994,,,
20851,11/14/24 06:47:30 PM,1.05028,0.04593,2.03258,1.04994,,,
20852,11/14/24 06:47:31 PM,1.04738,0.04540,1.66007,1.04811,,,
20853,11/14/24 06:47:32 PM,1.04448,0.04479,2.06996,1.04591,,,
20854,11/14/24 06:47:33 PM,1.04501,0.04490,1.75994,1.04372,,,
20855,11/14/24 06:47:34 PM,1.04360,0.04517,2.07031,1.04445,,,
20856,11/14/24 06:47:35 PM,1.04246,0.04585,1.48718,1.04555,,,
20857,11/14/24 06:47:36 PM,1.04097,0.04509,2.02113,1.04811,,,
20858,11/14/24 06:47:37 PM,1.04330,0.04604,1.46960,1.04152,,,
20859,11/14/24 06:47:38 PM,1.04196,0.04513,2.05215,1.04225,,,
20860,11/14/24 06:47:39 PM,1.03937,0.04601,1.57355,1.04005,,,
20861,11/14/24 06:47:40 PM,1.03891,0.04475,1.91966,1.04262,,,
20862,11/14/24 06:47:41 PM,1.04074,0.04532,2.03761,1.04152,,,
20863,11/14/24 06:47:42 PM,1.03868,0.04593,1.65312,1.03969,,,
20864,11/14/24 06:47:43 PM,1.03803,0.04768,2.04341,1.03859,,,
20865,11/14/24 06:47:44 PM,1.03719,0.04520,1.51831,1.03639,,,
20866,11/14/24 06:47:45 PM,1.03613,0.04562,2.00782,1.03346,,,
20867,11/14/24 06:47:46 PM,1.03330,0.04528,1.57847,1.03383,,,
20868,11/14/24 06:47:47 PM,1.03227,0.04467,2.01492,1.03090,,,
20869,11/14/24 06:47:48 PM,1.03025,0.04501,1.98238,1.03346,,,
20870,11/14/24 06:47:49 PM,1.02953,0.04601,1.83322,1.03127,,,
20871,11/14/24 06:47:50 PM,1.02914,0.04459,2.05962,1.03273,,,
20872,11/14/24 06:47:51 PM,1.03059,0.04574,1.59796,1.03383,,,
20873,11/14/24 06:47:52 PM,1.03014,0.04479,2.05631,1.03017,,,
20874,11/14/24 06:47:53 PM,1.02609,0.04562,1.49069,1.02870,,,
20875,11/14/24 06:47:54 PM,1.02594,0.04494,2.03696,1.02797,,,
20876,11/14/24 06:47:55 PM,1.02800,0.04528,1.69932,1.02797,,,
20877,11/14/24 06:47:56 PM,1.02613,0.04562,1.91409,1.02980,,,
20878,11/14/24 06:47:57 PM,1.02541,0.04589,2.03342,1.02541,,,
20879,11/14/24 06:47:58 PM,1.02811,0.04620,1.69345,1.02614,,,
20880,11/14/24 06:47:59 PM,1.02296,0.04669,2.07836,1.02541,,,
20881,11/14/24 06:48:00 PM,1.02571,0.04578,1.41524,1.02541,,,
20882,11/14/24 06:48:01 PM,1.02342,0.04517,2.03788,1.02431,,,
20883,11/14/24 06:48:02 PM,1.02266,0.04524,1.56355,1.02467,,,
20884,11/14/24 06:48:03 PM,1.01839,0.04543,1.99191,1.02284,,,
20885,11/14/24 06:48:04 PM,1.01865,0.04463,1.97898,1.02321,,,
20886,11/14/24 06:48:05 PM,1.02178,0.04479,1.91768,1.02211,,,
20887,11/14/24 06:48:06 PM,1.01987,0.04536,2.04128,1.02101,,,
20888,11/14/24 06:48:07 PM,1.01595,0.04528,1.48554,1.02065,,,
20889,11/14/24 06:48:08 PM,1.01843,0.04551,1.75299,1.02065,,,
20890,11/14/24 06:48:09 PM,1.01640,0.04505,1.85622,1.02101,,,
20891,11/14/24 06:48:10 PM,1.01827,0.04551,1.89330,1.01955,,,
20892,11/14/24 06:48:11 PM,1.01663,0.04585,1.98177,1.02065,,,
20893,11/14/24 06:48:12 PM,1.01587,0.04597,2.03586,1.01955,,,
20894,11/14/24 06:48:13 PM,1.01362,0.04597,2.05634,1.01662,,,
20895,11/14/24 06:48:14 PM,1.01488,0.04566,1.45209,1.01552,,,
20896,11/14/24 06:48:15 PM,1.01156,0.04597,1.89303,1.01442,,,
20897,11/14/24 06:48:16 PM,1.01297,0.04776,2.05398,1.01479,,,
20898,11/14/24 06:48:17 PM,1.01110,0.04692,1.49451,1.01259,,,
20899,11/14/24 06:48:18 PM,1.01152,0.04677,1.92676,1.01442,,,
20900,11/14/24 06:48:19 PM,1.01225,0.04639,2.06016,1.01112,,,
20901,11/14/24 06:48:20 PM,1.00931,0.04726,1.74857,1.00893,,,
20902,11/14/24 06:48:21 PM,1.00778,0.04726,1.70748,1.01186,,,
20903,11/14/24 06:48:22 PM,1.00763,0.04650,2.03361,1.00893,,,
20904,11/14/24 06:48:23 PM,1.00866,0.04673,2.02678,1.01003,,,
20905,11/14/24 06:48:24 PM,1.00572,0.04734,1.66842,1.01003,,,
20906,11/14/24 06:48:25 PM,1.00736,0.04746,2.05955,1.00893,,,
20907,11/14/24 06:48:26 PM,1.00435,0.04829,1.57877,1.00746,,,
20908,11/14/24 06:48:27 PM,1.00298,0.04681,1.89330,1.00526,,,
20909,11/14/24 06:48:28 PM,1.00351,0.04788,2.03319,1.00563,,,
20910,11/14/24 06:48:29 PM,1.00206,0.04837,1.45579,1.00233,,,
20911,11/14/24 06:48:30 PM,1.00225,0.04749,2.03079,1.00490,,,
20912,11/14/24 06:48:31 PM,1.00313,0.04726,2.05509,1.00343,,,
20913,11/14/24 06:48:32 PM,1.00038,0.04833,1.49275,1.00417,,,
20914,11/14/24 06:48:33 PM,1.00248,0.04788,2.03246,1.00233,,,
20915,11/14/24 06:48:34 PM,1.00076,0.04822,1.85149,1.00233,,,
20916,11/14/24 06:48:35 PM,1.00053,0.04654,1.83757,1.00270,,,
20917,11/14/24 06:48:36 PM,0.99847,0.04826,2.02487,1.00014,,,
20918,11/14/24 06:48:37 PM,0.99809,0.04887,1.55653,1.00124,,,
20919,11/14/24 06:48:38 PM,1.00137,0.04738,1.93156,1.00160,,,
20920,11/14/24 06:48:39 PM,0.99859,0.04734,2.04414,0.99867,,,
20921,11/14/24 06:48:40 PM,0.99882,0.04807,1.44614,1.00050,,,
20922,11/14/24 06:48:41 PM,0.99626,0.04822,2.00721,1.00124,,,
20923,11/14/24 06:48:42 PM,0.99405,0.04742,2.03712,0.99684,,,
20924,11/14/24 06:48:43 PM,0.99321,0.04734,1.65560,0.99538,,,
20925,11/14/24 06:48:44 PM,0.99538,0.04646,2.02808,0.99648,,,
20926,11/14/24 06:48:45 PM,0.99710,0.04776,1.49317,0.99867,,,
20927,11/14/24 06:48:46 PM,0.99519,0.04757,1.98539,0.99648,,,
20928,11/14/24 06:48:47 PM,0.99428,0.04643,2.04059,0.99501,,,
20929,11/14/24 06:48:48 PM,0.99184,0.04627,1.71305,0.99318,,,
20930,11/14/24 06:48:49 PM,0.99310,0.04753,2.05112,0.99538,,,
20931,11/14/24 06:48:50 PM,0.99462,0.04726,1.49512,0.99648,,,
20932,11/14/24 06:48:51 PM,0.99203,0.04826,2.02266,0.99208,,,
20933,11/14/24 06:48:52 PM,0.98943,0.04837,1.81632,0.99318,,,
20934,11/14/24 06:48:53 PM,0.98947,0.04891,1.93317,0.99135,,,
20935,11/14/24 06:48:54 PM,0.99100,0.04883,2.05169,0.99025,,,
20936,11/14/24 06:48:55 PM,0.98863,0.04757,1.55043,0.99025,,,
20937,11/14/24 06:48:56 PM,0.98932,0.04822,2.06046,0.99135,,,
20938,11/14/24 06:48:57 PM,0.98585,0.04807,1.46700,0.98878,,,
20939,11/14/24 06:48:58 PM,0.98779,0.04753,2.01457,0.99062,,,
20940,11/14/24 06:48:59 PM,0.98646,0.04715,1.47623,0.98915,,,
20941,11/14/24 06:49:00 PM,0.98539,0.04715,2.01751,0.98915,,,
20942,11/14/24 06:49:01 PM,0.98665,0.04814,1.45705,0.98842,,,
20943,11/14/24 06:49:02 PM,0.98474,0.04700,2.02388,0.98695,,,
20944,11/14/24 06:49:03 PM,0.98394,0.04780,1.92409,0.98366,,,
20945,11/14/24 06:49:04 PM,0.98421,0.04742,1.91409,0.98732,,,
20946,11/14/24 06:49:05 PM,0.98611,0.04784,1.90833,0.98732,,,
20947,11/14/24 06:49:06 PM,0.98409,0.04719,1.93965,0.98659,,,
20948,11/14/24 06:49:07 PM,0.98486,0.04883,1.74338,0.98805,,,
20949,11/14/24 06:49:08 PM,0.98425,0.04910,1.92763,0.98549,,,
20950,11/14/24 06:49:09 PM,0.98238,0.04879,2.03685,0.98476,,,
20951,11/14/24 06:49:10 PM,0.98173,0.04879,1.62142,0.98512,,,
20952,11/14/24 06:49:11 PM,0.98375,0.04940,2.05283,0.98622,,,
20953,11/14/24 06:49:12 PM,0.98318,0.04795,1.45205,0.98512,,,
20954,11/14/24 06:49:13 PM,0.98295,0.04776,1.98695,0.98549,,,
20955,11/14/24 06:49:14 PM,0.98116,0.04780,1.97093,0.98366,,,
20956,11/14/24 06:49:15 PM,0.98215,0.04898,1.78477,0.98256,,,
20957,11/14/24 06:49:16 PM,0.98009,0.04875,2.05169,0.98109,,,
20958,11/14/24 06:49:17 PM,0.97917,0.04814,1.46880,0.98036,,,
20959,11/14/24 06:49:18 PM,0.97898,0.04807,2.02754,0.98183,,,
20960,11/14/24 06:49:19 PM,0.98146,0.04883,1.88766,0.97926,,,
20961,11/14/24 06:49:20 PM,0.97982,0.04688,1.88327,0.97963,,,
20962,11/14/24 06:49:21 PM,0.97765,0.04749,2.03491,0.98036,,,
20963,11/14/24 06:49:22 PM,0.97646,0.04879,1.41665,0.97780,,,
20964,11/14/24 06:49:23 PM,0.97654,0.04768,2.04433,0.97963,,,
20965,11/14/24 06:49:24 PM,0.97425,0.04780,1.46643,0.97743,,,
20966,11/14/24 06:49:25 PM,0.97623,0.04879,2.00950,0.97707,,,
20967,11/14/24 06:49:26 PM,0.97543,0.04837,1.96685,0.97890,,,
20968,11/14/24 06:49:27 PM,0.97532,0.04967,1.80911,0.97816,,,
20969,11/14/24 06:49:28 PM,0.97929,0.04749,2.04616,0.97816,,,
20970,11/14/24 06:49:29 PM,0.97631,0.04829,1.42672,0.97816,,,
20971,11/14/24 06:49:30 PM,0.97536,0.04833,2.04280,0.97670,,,
20972,11/14/24 06:49:31 PM,0.97509,0.04864,1.70474,0.97633,,,
20973,11/14/24 06:49:32 PM,0.97665,0.05013,1.85256,0.98036,,,
20974,11/14/24 06:49:33 PM,0.97601,0.05001,2.03059,0.97853,,,
20975,11/14/24 06:49:34 PM,0.97524,0.04849,1.45365,0.97816,,,
20976,11/14/24 06:49:35 PM,0.97421,0.04868,2.02785,0.97707,,,
20977,11/14/24 06:49:36 PM,0.97364,0.04944,1.49344,0.97780,,,
20978,11/14/24 06:49:37 PM,0.97448,0.04902,2.02407,0.97597,,,
20979,11/14/24 06:49:38 PM,0.97375,0.04845,2.03883,0.97743,,,
20980,11/14/24 06:49:39 PM,0.97349,0.04910,1.68189,0.97560,,,
20981,11/14/24 06:49:40 PM,0.97414,0.04887,2.05901,0.97487,,,
20982,11/14/24 06:49:41 PM,0.97505,0.04948,1.77798,0.97487,,,
20983,11/14/24 06:49:42 PM,0.97349,0.04860,1.81453,0.97194,,,
20984,11/14/24 06:49:43 PM,0.97013,0.04829,2.06767,0.97157,,,
20985,11/14/24 06:49:44 PM,0.97021,0.04799,1.45541,0.97267,,,
20986,11/14/24 06:49:45 PM,0.97120,0.04746,1.97227,0.97377,,,
20987,11/14/24 06:49:46 PM,0.97314,0.04879,2.05322,0.97377,,,
20988,11/14/24 06:49:47 PM,0.97013,0.04818,1.47242,0.96901,,,
20989,11/14/24 06:49:48 PM,0.96769,0.04791,1.93584,0.97230,,,
20990,11/14/24 06:49:49 PM,0.96971,0.04719,2.04845,0.97157,,,
20991,11/14/24 06:49:50 PM,0.96868,0.04814,1.49645,0.97084,,,
20992,11/14/24 06:49:51 PM,0.97002,0.04845,2.03132,0.97047,,,
20993,11/14/24 06:49:52 PM,0.97131,0.04849,2.05451,0.97157,,,
20994,11/14/24 06:49:53 PM,0.96986,0.04841,1.58316,0.97157,,,
20995,11/14/24 06:49:54 PM,0.97307,0.04849,2.05531,0.97450,,,
20996,11/14/24 06:49:55 PM,0.97150,0.04871,1.62940,0.97267,,,
20997,11/14/24 06:49:56 PM,0.97253,0.04757,1.86896,0.97047,,,
20998,11/14/24 06:49:57 PM,0.96983,0.04711,2.03117,0.97121,,,
20999,11/14/24 06:49:58 PM,0.96963,0.04780,1.45857,0.97157,,,
21000,11/14/24 06:49:59 PM,0.96948,0.04673,2.03361,0.97084,,,
21001,11/14/24 06:50:00 PM,0.96727,0.04795,1.95041,0.96498,,,
21002,11/14/24 06:50:01 PM,0.96479,0.04845,1.81609,0.96608,,,
21003,11/14/24 06:50:02 PM,0.96338,0.04711,2.03986,0.96828,,,
21004,11/14/24 06:50:03 PM,0.96433,0.04772,1.41791,0.96828,,,
21005,11/14/24 06:50:04 PM,0.96689,0.04837,2.03700,0.96535,,,
21006,11/14/24 06:50:05 PM,0.96490,0.04696,1.63596,0.96791,,,
21007,11/14/24 06:50:06 PM,0.96368,0.04662,1.89502,0.96535,,,
21008,11/14/24 06:50:07 PM,0.96532,0.04753,2.05398,0.96645,,,
21009,11/14/24 06:50:08 PM,0.96258,0.04658,1.49626,0.96461,,,
21010,11/14/24 06:50:09 PM,0.96235,0.04578,2.06500,0.96425,,,
21011,11/14/24 06:50:10 PM,0.96273,0.04692,1.42973,0.96571,,,
21012,11/14/24 06:50:11 PM,0.96235,0.04749,2.02499,0.96461,,,
21013,11/14/24 06:50:12 PM,0.96101,0.04833,1.82605,0.96315,,,
21014,11/14/24 06:50:13 PM,0.96189,0.04757,1.89105,0.96278,,,
21015,11/14/24 06:50:14 PM,0.96052,0.04707,2.03353,0.96388,,,
21016,11/14/24 06:50:15 PM,0.96204,0.04643,1.46685,0.96278,,,
21017,11/14/24 06:50:16 PM,0.95995,0.04643,2.04849,0.96095,,,
21018,11/14/24 06:50:17 PM,0.95918,0.04738,1.77955,0.96315,,,
21019,11/14/24 06:50:18 PM,0.95911,0.04646,1.87713,0.96059,,,
21020,11/14/24 06:50:19 PM,0.95979,0.04711,2.04013,0.96315,,,
21021,11/14/24 06:50:20 PM,0.96067,0.04742,1.71618,0.95985,,,
21022,11/14/24 06:50:21 PM,0.96006,0.04814,2.04891,0.96461,,,
21023,11/14/24 06:50:22 PM,0.96189,0.04726,1.47910,0.96168,,,
21024,11/14/24 06:50:23 PM,0.95922,0.04730,2.06176,0.96168,,,
21025,11/14/24 06:50:24 PM,0.95827,0.04730,1.59030,0.96095,,,
21026,11/14/24 06:50:25 PM,0.96098,0.04681,1.93793,0.96168,,,
21027,11/14/24 06:50:26 PM,0.95899,0.04608,2.05844,0.96059,,,
21028,11/14/24 06:50:27 PM,0.95712,0.04742,1.75177,0.95839,,,
21029,11/14/24 06:50:28 PM,0.95735,0.04707,2.05882,0.95912,,,
21030,11/14/24 06:50:29 PM,0.95674,0.04658,1.47192,0.95949,,,
21031,11/14/24 06:50:30 PM,0.95743,0.04639,2.04337,0.95912,,,
21032,11/14/24 06:50:31 PM,0.95800,0.04673,1.51583,0.95875,,,
21033,11/14/24 06:50:32 PM,0.95510,0.04585,2.04677,0.95766,,,
21034,11/14/24 06:50:33 PM,0.95777,0.04635,1.47910,0.96095,,,
21035,11/14/24 06:50:34 PM,0.95792,0.04685,1.90421,0.95949,,,
21036,11/14/24 06:50:35 PM,0.95514,0.04662,2.05394,0.95583,,,
21037,11/14/24 06:50:36 PM,0.95609,0.04726,1.47086,0.95839,,,
21038,11/14/24 06:50:37 PM,0.95708,0.04868,1.93984,0.95729,,,
21039,11/14/24 06:50:38 PM,0.95571,0.04715,2.05596,0.96022,,,
21040,11/14/24 06:50:39 PM,0.95575,0.04650,1.50961,0.95546,,,
21041,11/14/24 06:50:40 PM,0.95563,0.04742,1.99027,0.95692,,,
21042,11/14/24 06:50:41 PM,0.95422,0.04646,2.05337,0.95583,,,
21043,11/14/24 06:50:42 PM,0.95285,0.04788,1.66560,0.95473,,,
21044,11/14/24 06:50:43 PM,0.94903,0.04761,2.06268,0.95509,,,
21045,11/14/24 06:50:44 PM,0.95235,0.04658,1.47414,0.95473,,,
21046,11/14/24 06:50:45 PM,0.95342,0.04582,2.02346,0.95436,,,
21047,11/14/24 06:50:46 PM,0.95163,0.04692,2.05375,0.95399,,,
21048,11/14/24 06:50:47 PM,0.94919,0.04665,1.72679,0.95216,,,
21049,11/14/24 06:50:48 PM,0.95449,0.04623,2.07252,0.95766,,,
21050,11/14/24 06:50:49 PM,0.95514,0.04715,1.41958,0.95290,,,
21051,11/14/24 06:50:50 PM,0.95365,0.04757,2.06863,0.95436,,,
21052,11/14/24 06:50:51 PM,0.95266,0.04738,1.50492,0.95729,,,
21053,11/14/24 06:50:52 PM,0.95525,0.04688,2.06008,0.95839,,,
21054,11/14/24 06:50:53 PM,0.95388,0.04631,1.40620,0.95619,,,
21055,11/14/24 06:50:54 PM,0.95106,0.04711,2.03956,0.95363,,,
21056,11/14/24 06:50:55 PM,0.95212,0.04623,1.50938,0.95436,,,
21057,11/14/24 06:50:56 PM,0.95071,0.04593,1.98322,0.94923,,,
21058,11/14/24 06:50:57 PM,0.94854,0.04650,1.97414,0.95363,,,
21059,11/14/24 06:50:58 PM,0.94781,0.04673,1.82151,0.95033,,,
21060,11/14/24 06:50:59 PM,0.95052,0.04593,2.05032,0.94923,,,
21061,11/14/24 06:51:00 PM,0.95018,0.04631,1.42428,0.95290,,,
21062,11/14/24 06:51:01 PM,0.94789,0.04555,2.03361,0.95070,,,
21063,11/14/24 06:51:02 PM,0.94984,0.04673,1.45365,0.95106,,,
21064,11/14/24 06:51:03 PM,0.94724,0.04593,1.95750,0.94594,,,
21065,11/14/24 06:51:04 PM,0.94820,0.04562,2.05215,0.95070,,,
21066,11/14/24 06:51:05 PM,0.94717,0.04555,1.44903,0.95033,,,
21067,11/14/24 06:51:06 PM,0.94690,0.04555,2.05451,0.94997,,,
21068,11/14/24 06:51:07 PM,0.94831,0.04723,1.48371,0.95033,,,
21069,11/14/24 06:51:08 PM,0.94808,0.04532,2.00027,0.94960,,,
21070,11/14/24 06:51:09 PM,0.95022,0.04715,1.75952,0.94887,,,
21071,11/14/24 06:51:10 PM,0.94503,0.04566,1.89601,0.94997,,,
21072,11/14/24 06:51:11 PM,0.94732,0.04635,2.04219,0.94850,,,
21073,11/14/24 06:51:12 PM,0.94789,0.04738,1.70569,0.94740,,,
21074,11/14/24 06:51:13 PM,0.94602,0.04555,2.06302,0.94923,,,
21075,11/14/24 06:51:14 PM,0.94659,0.04513,1.41253,0.94923,,,
21076,11/14/24 06:51:15 PM,0.94499,0.04547,2.03578,0.94960,,,
21077,11/14/24 06:51:16 PM,0.94747,0.04520,1.46799,0.94850,,,
21078,11/14/24 06:51:17 PM,0.94675,0.04517,2.03525,0.94667,,,
21079,11/14/24 06:51:18 PM,0.94491,0.04524,1.57137,0.94630,,,
21080,11/14/24 06:51:19 PM,0.94835,0.04608,1.89689,0.94813,,,
21081,11/14/24 06:51:20 PM,0.94480,0.04738,2.06321,0.94923,,,
21082,11/14/24 06:51:21 PM,0.94717,0.04635,1.52655,0.94960,,,
21083,11/14/24 06:51:22 PM,0.94541,0.04589,1.86736,0.94887,,,
21084,11/14/24 06:51:23 PM,0.94388,0.04669,2.06550,0.94740,,,
21085,11/14/24 06:51:24 PM,0.94560,0.04749,1.59411,0.94667,,,
21086,11/14/24 06:51:25 PM,0.94423,0.04662,1.83188,0.94667,,,
21087,11/14/24 06:51:26 PM,0.94514,0.04589,2.02495,0.94813,,,
21088,11/14/24 06:51:27 PM,0.94518,0.04654,1.59960,0.94667,,,
21089,11/14/24 06:51:28 PM,0.94488,0.04639,1.87808,0.94630,,,
21090,11/14/24 06:51:29 PM,0.94835,0.04650,2.05928,0.94997,,,
21091,11/14/24 06:51:30 PM,0.94755,0.04627,1.47284,0.94813,,,
21092,11/14/24 06:51:31 PM,0.94526,0.04574,2.03170,0.94813,,,
21093,11/14/24 06:51:32 PM,0.94465,0.04532,1.85718,0.94557,,,
21094,11/14/24 06:51:33 PM,0.94194,0.04597,1.83547,0.94411,,,
21095,11/14/24 06:51:34 PM,0.93973,0.04612,2.02930,0.94337,,,
21096,11/14/24 06:51:35 PM,0.93969,0.04536,1.46345,0.93971,,,
21097,11/14/24 06:51:36 PM,0.93965,0.04559,2.05253,0.94154,,,
21098,11/14/24 06:51:37 PM,0.94255,0.04593,1.51335,0.94374,,,
21099,11/14/24 06:51:38 PM,0.94259,0.04692,2.02758,0.94484,,,
21100,11/14/24 06:51:39 PM,0.94213,0.04601,1.47665,0.94337,,,
21101,11/14/24 06:51:40 PM,0.94297,0.04623,1.99100,0.94411,,,
21102,11/14/24 06:51:41 PM,0.94030,0.04547,2.04479,0.94264,,,
21103,11/14/24 06:51:42 PM,0.93893,0.04566,1.51999,0.94154,,,
21104,11/14/24 06:51:43 PM,0.94163,0.04547,2.05707,0.94118,,,
21105,11/14/24 06:51:44 PM,0.93900,0.04494,1.72145,0.93971,,,
21106,11/14/24 06:51:45 PM,0.93725,0.04433,1.88445,0.94118,,,
21107,11/14/24 06:51:46 PM,0.94049,0.04578,2.03155,0.94337,,,
21108,11/14/24 06:51:47 PM,0.93977,0.04479,1.47379,0.94118,,,
21109,11/14/24 06:51:48 PM,0.93778,0.04505,2.02144,0.94118,,,
21110,11/14/24 06:51:49 PM,0.93938,0.04433,2.07042,0.94154,,,
21111,11/14/24 06:51:50 PM,0.93809,0.04452,1.42561,0.94008,,,
21112,11/14/24 06:51:51 PM,0.93961,0.04505,2.02399,0.94081,,,
21113,11/14/24 06:51:52 PM,0.93759,0.04536,1.90963,0.93971,,,
21114,11/14/24 06:51:53 PM,0.93790,0.04490,1.83772,0.93825,,,
21115,11/14/24 06:51:54 PM,0.93732,0.04459,2.04799,0.93861,,,
21116,11/14/24 06:51:55 PM,0.93671,0.04494,1.45727,0.94081,,,
21117,11/14/24 06:51:56 PM,0.93931,0.04479,2.06626,0.94301,,,
21118,11/14/24 06:51:57 PM,0.94095,0.04513,1.51152,0.94228,,,
21119,11/14/24 06:51:58 PM,0.93988,0.04604,2.02815,0.94154,,,
21120,11/14/24 06:51:59 PM,0.94190,0.04540,1.45697,0.94264,,,
21121,11/14/24 06:52:00 PM,0.93935,0.04456,2.03208,0.94191,,,
21122,11/14/24 06:52:01 PM,0.94064,0.04513,1.48562,0.94228,,,
21123,11/14/24 06:52:02 PM,0.94057,0.04669,2.05848,0.94191,,,
21124,11/14/24 06:52:03 PM,0.94118,0.04673,1.48386,0.94081,,,
21125,11/14/24 06:52:04 PM,0.94160,0.04547,1.95895,0.94008,,,
21126,11/14/24 06:52:05 PM,0.94030,0.04566,2.04421,0.94081,,,
21127,11/14/24 06:52:06 PM,0.93786,0.04524,1.45827,0.94118,,,
21128,11/14/24 06:52:07 PM,0.93717,0.04448,2.04650,0.94044,,,
21129,11/14/24 06:52:08 PM,0.93751,0.04551,1.97860,0.93898,,,
21130,11/14/24 06:52:09 PM,0.93915,0.04532,1.72190,0.93788,,,
21131,11/14/24 06:52:10 PM,0.93931,0.04547,2.05940,0.94191,,,
